Region,Age,Education,WorkLocation,Industry,Employed
16,59,60002,6724,47,1
16,55,40415,6724,84,1
16,35,60003,6724,49,1
16,29,60001,6724,47,1
16,59,24013,6724,33,1
16,59,10011,6724,47,1
16,35,24015,6724,96,1
16,22,35013,6724,41,1
16,51,40713,6724,84,1
16,48,60111,6724,84,1
16,33,24015,6724,47,1
16,26,10018,6724,56,1
16,68,24015,6724,55,1
16,76,10018,6724,47,1
16,77,10018,6724,47,1
16,33,10018,6724,49,1
16,32,24015,6724,3,1
16,50,24015,6724,49,1
16,48,60111,6724,86,1
16,25,60314,6724,80,1
16,27,60521,6724,84,1
16,26,60612,6724,84,1
16,33,60002,6801,7,1
16,28,24015,6801,7,1
16,47,10014,202,41,1
16,20,24013,6801,41,1
16,18,24015,6801,41,1
16,47,10018,6801,7,1
16,53,10018,6801,41,1
16,48,10018,308,96,1
16,28,60002,6801,7,1
16,25,60111,0,0,0
16,52,10018,6801,1,1
16,29,10018,6801,1,1
16,27,60111,6801,85,1
16,42,24012,6801,7,1
16,38,24012,6801,7,1
16,49,10014,6817,1,1
16,67,10014,6801,47,1
16,58,10018,6801,47,1
16,21,24015,6801,7,1
16,21,60002,6801,47,1
16,40,24015,6801,10,1
16,36,24015,6801,7,1
16,29,24012,6801,7,1
16,73,10015,6801,1,1
16,19,60001,6801,1,1
16,52,10018,6801,7,1
16,63,24011,6801,96,1
16,36,10013,6801,7,1
16,31,60811,303,84,1
16,31,60811,308,84,1
16,61,10018,6801,16,1
16,25,60811,6817,46,1
16,29,24012,6801,7,1
16,29,24011,6801,7,1
16,69,10018,6804,3,1
16,61,10018,6804,96,1
16,15,24013,6804,41,1
16,49,24015,6804,49,1
16,22,24015,6804,41,1
16,21,35011,6804,47,1
16,34,24015,6804,47,1
16,35,24013,6804,1,1
16,55,10013,6804,1,1
16,54,10015,6804,96,1
16,34,10014,6804,1,1
16,36,24015,6804,56,1
16,35,24012,6804,3,1
16,32,24015,6804,56,1
16,70,60001,6804,1,1
16,54,10013,6804,3,1
16,74,60003,6804,47,1
16,42,60001,6804,47,1
16,43,10018,6804,1,1
16,22,60002,6819,96,1
16,81,24015,6804,84,1
16,50,60915,6804,84,1
16,34,60913,6804,85,1
16,25,50713,6804,1,1
16,27,60811,6805,47,1
16,66,24015,6804,47,1
16,57,24013,6804,47,1
16,16,24013,6804,47,1
16,45,24015,6804,49,1
16,45,60111,6804,85,1
16,47,50713,6804,49,1
16,46,60232,6804,10,1
16,37,10018,6805,10,1
16,60,10015,6805,49,1
16,58,24011,0,0,0
16,74,50716,6805,1,1
16,40,60613,6805,47,1
16,15,24012,6805,47,1
16,24,60003,6805,1,1
16,54,10014,6805,1,1
16,54,24015,6813,96,1
16,32,10018,6807,41,1
16,18,35011,6805,96,1
16,75,10018,6805,1,1
16,37,10014,6805,1,1
16,56,10015,6805,1,1
16,43,24013,6805,1,1
16,68,24011,6805,1,1
16,68,24015,6805,1,1
16,57,10018,6805,1,1
16,44,10018,6805,49,1
16,50,10018,6805,96,1
16,43,10012,6805,1,1
16,36,10018,6805,1,1
16,17,24015,6805,1,1
16,54,10015,6813,84,1
16,54,24015,6805,84,1
16,27,60613,6805,42,1
16,21,60001,6805,42,1
16,18,35011,6805,1,1
16,29,24015,6805,56,1
16,72,10018,6805,1,1
16,68,10018,6805,1,1
16,30,24013,6805,49,1
16,22,60002,6813,47,1
16,33,60715,6805,25,1
16,32,60613,6805,47,1
16,68,10015,6805,1,1
16,35,24015,6805,84,1
16,31,24015,6805,47,1
16,63,10018,6805,1,1
16,70,24015,6805,1,1
16,68,10018,6805,1,1
16,54,10014,6805,1,1
16,30,10013,6805,1,1
16,18,24013,6805,1,1
16,60,10018,6805,1,1
16,59,24012,6805,1,1
16,49,60002,6806,1,1
16,45,60111,6806,84,1
16,18,34011,6806,1,1
16,68,24015,6806,1,1
16,42,60413,6813,64,1
16,34,60111,6806,85,1
16,41,10013,6816,42,1
16,43,60732,6806,1,1
16,64,60003,6806,1,1
16,56,10012,6806,1,1
16,55,50714,6806,47,1
16,28,60111,6807,7,1
16,25,60111,6806,85,1
16,23,60002,6806,1,1
16,65,10013,6806,1,1
16,46,24015,6806,1,1
16,41,10018,6806,49,1
16,23,60003,6805,47,1
16,46,60732,6806,84,1
16,45,60413,6806,84,1
16,19,34013,6806,1,1
16,20,24012,6806,41,1
16,53,50714,6806,1,1
16,52,60111,6806,84,1
16,26,60732,6806,1,1
16,34,61013,6807,7,1
16,33,60111,6813,85,1
16,37,24012,6806,41,1
16,35,24012,6806,96,1
16,48,10018,6805,41,1
16,46,24015,6806,47,1
16,40,24015,6806,1,1
16,36,60002,6806,1,1
16,81,24015,6806,1,1
16,85,24015,6806,1,1
16,45,60421,6806,84,1
16,23,60923,6806,84,1
16,36,24013,6806,1,1
16,39,24015,6806,1,1
16,66,10018,6806,1,1
16,68,24015,6806,1,1
16,74,10013,6806,1,1
16,34,24015,6806,41,1
16,33,10015,6806,96,1
16,33,24013,6806,11,1
16,41,50714,6807,7,1
16,32,60612,202,84,1
16,32,60613,6807,7,1
16,34,60613,6806,47,1
16,28,60413,6810,64,1
16,23,60111,6813,85,1
16,38,60001,6806,96,1
16,47,10013,6806,1,1
16,41,24015,6806,1,1
16,20,60001,6806,1,1
16,18,00000,6806,1,1
16,75,10018,6806,1,1
16,30,24015,6806,1,1
16,30,24015,6806,10,1
16,56,10014,6809,3,1
16,21,35013,6809,3,1
16,47,24015,6809,1,1
16,41,24012,6809,47,1
16,58,60001,6809,84,1
16,63,60111,6809,47,1
16,24,60719,6809,84,1
16,41,51013,6801,1,1
16,49,10018,6803,46,1
16,55,60003,6809,16,1
16,24,60111,0,0,0
16,40,24011,6809,1,1
16,37,24013,6809,1,1
16,46,60413,6809,84,1
16,33,24015,6809,1,1
16,39,10018,6809,1,1
16,54,10015,6809,3,1
16,56,10015,6809,3,1
16,22,10018,6809,3,1
16,18,24012,6809,3,1
16,65,60004,6809,3,1
16,47,60111,6809,84,1
16,64,10015,6809,3,1
16,51,24015,6809,3,1
16,30,24012,6809,3,1
16,57,10018,6809,3,1
16,45,24015,6809,96,1
16,60,10018,6809,84,1
16,29,24011,6809,49,1
16,31,24013,6809,3,1
16,27,60413,6809,10,1
16,27,60541,6817,85,1
16,54,24015,6809,1,1
16,60,24012,6809,47,1
16,52,10018,6809,25,1
16,52,60003,6809,80,1
16,51,60111,6809,1,1
16,57,60003,6809,86,1
16,27,60612,6809,1,1
16,43,24015,6809,49,1
16,76,10018,6809,1,1
16,54,24015,6809,1,1
16,42,60111,6809,80,1
16,52,10018,6809,1,1
16,23,34013,8501,3,1
16,66,10012,8501,47,1
16,31,10018,8501,3,1
16,51,10013,8501,3,1
16,23,34013,8501,50,1
16,38,60488,8501,85,1
16,62,24015,8501,1,1
16,35,24015,0,0,0
16,30,60002,8501,3,1
16,27,10018,8501,3,1
16,56,10018,8501,1,1
16,56,24015,8501,47,1
16,47,24015,8501,7,1
16,20,60001,8504,47,1
16,56,10012,8506,41,1
16,59,10018,8501,1,1
16,57,24011,8501,84,1
16,19,34013,8501,10,1
16,25,34013,8501,41,1
16,51,10012,8501,84,1
16,24,60111,8506,85,1
16,67,00000,8501,8,1
16,69,10018,8501,1,1
16,60,10015,8501,47,1
16,33,24015,8501,47,1
16,28,24015,8501,47,1
16,67,10018,8501,1,1
16,33,10015,8501,42,1
16,59,10014,8502,56,1
16,47,24015,8502,56,1
16,49,24015,8502,41,1
16,47,24015,8502,47,1
16,45,24015,8502,84,1
16,28,60731,8502,84,1
16,25,60111,8503,85,1
16,55,24015,8502,56,1
16,35,24015,8502,47,1
16,41,60111,8501,85,1
16,29,60003,8502,14,1
16,25,60003,8502,96,1
16,58,24015,8502,1,1
16,53,24015,8502,56,1
16,34,24015,8502,28,1
16,28,60488,8506,11,1
16,50,10018,8505,42,1
16,63,10013,8502,1,1
16,49,10018,8502,41,1
16,43,10018,8502,96,1
16,19,24013,8502,41,1
16,65,24015,8502,1,1
16,59,24015,8502,47,1
16,46,24015,8502,3,1
16,46,24015,8502,84,1
16,27,60111,8504,85,1
16,57,24015,8502,84,1
16,47,60111,8502,85,1
16,46,10015,8502,1,1
16,24,60488,8502,47,1
16,52,10015,8502,3,1
16,50,24015,8502,47,1
16,76,24012,8502,1,1
16,34,24015,8502,3,1
16,65,24012,8502,1,1
16,64,10013,8504,3,1
16,60,10018,8504,10,1
16,60,10018,8504,3,1
16,60,10018,8506,96,1
16,28,24011,8504,47,1
16,50,10014,8504,96,1
16,22,24015,8504,50,1
16,53,24015,8504,7,1
16,50,24015,8504,47,1
16,64,24012,8504,47,1
16,46,24015,8504,41,1
16,42,24011,8504,96,1
16,42,50716,8504,86,1
16,41,60111,8504,86,1
16,47,61041,8504,47,1
16,49,60913,8504,47,1
16,46,24015,8504,1,1
16,40,24015,8504,47,1
16,42,10014,8504,2,1
16,44,10012,202,41,1
16,39,10015,202,47,1
16,65,10018,202,47,1
16,62,10018,202,47,1
16,27,24012,202,47,1
16,25,60001,202,56,1
16,25,60002,202,47,1
16,24,24013,202,41,1
16,23,24015,202,81,1
16,22,34011,202,47,1
16,33,24015,202,41,1
16,33,60821,202,85,1
16,43,24012,202,41,1
16,37,24012,202,10,1
16,42,60488,202,82,1
16,34,60488,0,0,0
16,32,24012,202,16,1
16,30,24015,202,49,1
16,29,24015,202,96,1
16,56,24012,202,84,1
16,27,60002,202,16,1
16,28,24015,0,0,0
16,26,60111,202,64,1
16,21,24015,202,96,1
16,32,24015,202,46,1
16,37,10018,202,49,1
16,45,60888,202,49,1
16,43,60111,202,47,1
16,18,34011,202,47,1
16,16,24013,202,47,1
16,54,60219,202,84,1
16,58,24015,202,86,1
16,23,60003,202,95,1
16,39,24015,202,96,1
16,23,60001,202,45,1
16,42,60488,202,84,1
16,41,60003,202,64,1
16,32,60002,202,1,1
16,32,50415,202,47,1
16,25,24015,202,41,1
16,22,35013,202,56,1
16,31,60419,202,84,1
16,29,24015,202,49,1
16,27,24012,202,96,1
16,59,24015,202,96,1
16,55,24015,202,52,1
16,55,50321,202,47,1
16,69,24015,202,47,1
16,64,24015,202,47,1
16,42,60612,202,46,1
16,57,10018,202,52,1
16,29,60400,202,84,1
16,29,60111,202,85,1
16,59,10018,202,1,1
16,58,60913,202,84,1
16,36,60913,202,82,1
16,49,24015,202,84,1
16,38,24012,0,0,0
16,35,10015,0,0,0
16,32,24013,202,47,1
16,51,10015,202,96,1
16,26,60111,202,47,1
16,62,10018,202,1,1
16,59,10018,0,0,0
16,34,10018,202,16,1
16,27,24015,202,56,1
16,35,10015,0,0,0
16,58,10018,0,0,0
16,24,34011,0,0,0
16,24,34011,202,47,1
16,57,10015,202,1,1
16,51,24012,202,1,1
16,31,10018,202,41,1
16,59,10018,0,0,0
16,63,60003,202,84,1
16,28,60731,202,71,1
16,42,40716,202,56,1
16,37,50913,202,47,1
16,52,60732,202,84,1
16,54,60914,202,85,1
16,50,24015,202,96,1
16,54,60001,202,96,1
16,27,60724,202,84,1
16,63,60413,2402,47,1
16,29,60611,202,47,1
16,26,60724,202,42,1
16,40,10012,202,96,1
16,29,60313,202,42,1
16,56,60002,202,42,1
16,39,24015,202,42,1
16,56,60732,202,42,1
16,58,60411,202,56,1
16,63,60314,202,47,1
16,60,60002,202,47,1
16,56,24015,202,49,1
16,22,24013,202,96,1
16,49,60731,202,71,1
16,48,60411,202,63,1
16,43,60002,202,56,1
16,57,60003,202,56,1
16,55,60411,202,47,1
16,34,60519,202,47,1
16,33,40710,202,46,1
16,30,60002,202,32,1
16,53,24015,202,46,1
16,20,35013,202,47,1
16,20,34013,202,56,1
16,18,35011,202,41,1
16,30,24015,202,47,1
16,43,60003,202,61,1
16,40,60913,202,86,1
16,61,60913,202,68,1
16,35,60913,202,1,1
16,34,60913,202,86,1
16,18,24013,202,96,1
16,27,60488,202,56,1
16,48,60913,202,86,1
16,25,60917,202,86,1
16,56,60002,0,0,0
16,60,60111,201,85,1
16,34,60715,202,82,1
16,34,60715,202,85,1
16,58,24015,202,41,1
16,30,60314,202,41,1
16,48,60411,202,84,1
16,57,60715,202,84,1
16,58,60111,202,10,1
16,25,24015,202,3,1
16,25,34013,202,42,1
16,75,50001,202,47,1
16,46,60001,202,49,1
16,39,60001,202,47,1
16,32,24015,202,16,1
16,29,24015,202,49,1
16,44,24015,202,35,1
16,46,24015,202,41,1
16,46,24015,202,42,1
16,45,24015,202,42,1
16,34,10014,202,3,1
16,31,61013,202,64,1
16,35,60413,301,84,1
16,28,60111,202,85,1
16,37,50713,202,47,1
16,34,60314,202,84,1
16,48,10018,202,49,1
16,46,60413,202,56,1
16,33,60314,202,84,1
16,33,60111,202,85,1
16,25,60811,202,96,1
16,79,24012,202,47,1
16,31,60711,202,84,1
16,31,60732,202,84,1
16,34,60413,202,64,1
16,28,60314,202,84,1
16,24,10018,202,96,1
16,44,70111,202,85,1
16,46,60411,202,84,1
16,39,60413,202,64,1
16,40,60613,202,64,1
16,31,60724,203,7,1
16,29,60612,202,84,1
16,29,60314,202,84,1
16,58,24015,202,49,1
16,23,60913,202,86,1
16,21,60002,202,10,1
16,33,60314,202,84,1
16,21,24015,202,64,1
16,24,60111,202,64,1
16,34,60001,202,86,1
16,32,60002,202,56,1
16,40,60111,202,68,1
16,39,60413,202,68,1
16,60,60923,6706,84,1
16,34,60913,202,86,1
16,25,60923,202,84,1
16,62,24015,202,96,1
16,31,60314,202,84,1
16,25,24015,202,47,1
16,63,50415,202,47,1
16,44,60002,202,41,1
16,41,60413,202,68,1
17,42,10013,0,0,0
17,44,10014,4001,1,1
17,38,10018,4001,41,1
17,40,24015,4001,56,1
17,28,24015,4001,46,1
17,29,24015,4001,56,1
17,24,24012,4001,96,1
17,37,60811,4001,84,1
17,52,24012,4001,49,1
17,48,60002,4001,1,1
17,28,24015,4001,42,1
17,22,60612,0,0,0
17,42,10018,4001,1,1
17,34,24015,4001,96,1
17,70,10018,4001,16,1
17,69,24011,4004,1,1
17,69,24015,4001,1,1
17,64,24012,4001,49,1
17,57,10018,4001,1,1
17,55,10015,4001,16,1
17,39,10015,4001,16,1
17,24,10014,4001,3,1
17,23,10018,4001,41,1
17,16,10014,4001,16,1
17,24,24015,4001,41,1
17,58,60001,4003,84,1
17,57,60232,4003,84,1
17,27,60612,4003,84,1
17,46,70188,4003,85,1
17,69,60002,4003,47,1
17,51,60003,4003,96,1
17,45,24015,4003,96,1
17,46,24011,4003,41,1
17,52,24011,4003,96,1
17,22,60003,4003,49,1
17,18,34013,0,0,0
17,59,24015,4003,1,1
17,61,40716,4001,84,1
17,62,24015,4003,84,1
17,51,24012,4003,96,1
17,42,24015,4003,41,1
17,51,60002,4003,95,1
17,48,24015,4003,96,1
17,21,35013,0,0,0
17,19,34011,4003,95,1
17,28,40715,4003,3,1
17,43,10015,4003,3,1
17,37,24013,4003,47,1
17,15,24013,4003,47,1
17,38,24012,4003,41,1
17,61,24011,4003,47,1
17,31,24013,4003,90,1
17,27,60003,0,0,0
17,43,60411,4003,47,1
17,63,24013,0,0,0
17,60,24015,4003,96,1
17,24,35013,0,0,0
17,21,35013,4003,59,1
17,22,60003,4003,56,1
17,36,24011,4001,71,1
17,29,24015,4003,55,1
17,39,10018,4003,93,1
17,44,60002,4003,84,1
17,54,10018,4003,47,1
17,17,34013,4003,47,1
17,17,34013,4003,47,1
17,16,24015,4003,47,1
17,43,24013,4003,3,1
17,45,24011,4004,3,1
17,45,51013,4004,56,1
17,50,10014,4004,41,1
17,23,35013,4004,3,1
17,19,35013,4004,74,1
17,47,50714,4004,3,1
17,40,60002,4004,84,1
17,40,24015,4004,84,1
17,51,24015,4004,3,1
17,47,24015,4004,3,1
17,62,10018,4004,1,1
17,56,24015,4004,1,1
17,21,35011,4001,41,1
17,20,60001,4004,84,1
17,51,10018,4004,3,1
17,52,24015,4004,3,1
17,53,24015,4004,3,1
17,41,24012,4004,41,1
17,38,24015,4004,3,1
17,56,10013,4004,3,1
17,53,10018,4004,1,1
17,59,00000,4004,3,1
17,49,61015,4005,49,1
17,47,60111,4005,85,1
17,67,10012,4005,47,1
17,25,24015,4005,47,1
17,38,10014,4005,3,1
17,44,24015,4005,3,1
17,36,10012,4005,47,1
17,54,10018,4005,41,1
17,48,10014,4005,47,1
17,50,24015,4005,42,1
17,47,24015,4005,16,1
17,24,60002,4005,42,1
17,82,10012,4005,1,1
17,42,24013,4005,84,1
17,50,24015,4005,84,1
17,69,10018,4005,1,1
17,58,10018,4005,1,1
17,44,60312,4005,49,1
17,63,24015,4005,49,1
17,35,24012,4005,45,1
17,27,24013,4005,47,1
17,23,60312,4005,84,1
17,38,60612,4006,43,1
17,33,60413,4005,47,1
17,42,60612,4005,85,1
17,46,24015,4005,42,1
17,45,24015,4005,47,1
17,82,10018,4005,47,1
17,40,61015,4005,1,1
17,40,24015,4005,47,1
17,34,24015,4005,42,1
17,58,60111,4005,10,1
17,24,60314,0,0,0
17,52,24015,4005,84,1
17,52,60111,4005,85,1
17,23,61013,0,0,0
17,60,24015,4005,10,1
17,26,24015,4005,10,1
17,31,24015,4005,10,1
17,55,60913,4005,47,1
17,57,24015,4005,56,1
17,55,24015,4005,95,1
17,52,10018,4005,96,1
17,45,24015,4005,56,1
17,66,24015,4005,45,1
17,42,24013,4005,41,1
17,21,24015,4005,41,1
17,67,10013,4005,49,1
17,24,24015,4005,41,1
17,42,60003,4005,45,1
17,38,24015,4005,56,1
17,74,10018,4005,56,1
17,42,60417,4005,56,1
17,47,60312,4006,80,1
17,42,60003,4005,46,1
17,23,60003,4005,10,1
17,63,10018,4005,1,1
17,60,24015,4005,47,1
17,27,60388,4005,64,1
17,66,10018,4005,1,1
17,64,24015,4005,47,1
17,27,60811,4005,1,1
17,51,10018,4006,42,1
17,47,10018,4006,49,1
17,57,60111,4006,85,1
17,58,60488,4006,84,1
17,57,24015,4006,11,1
17,72,10015,4006,1,1
17,72,10018,4006,1,1
17,43,10015,4006,42,1
17,44,10018,4006,1,1
17,44,10018,4006,1,1
17,49,10018,4006,1,1
17,31,24015,4006,42,1
17,29,24011,4006,1,1
17,33,24015,4005,41,1
17,32,24015,4006,32,1
17,54,10014,4006,1,1
17,53,10018,4006,84,1
17,29,70000,4006,85,1
17,39,10018,4006,1,1
17,42,24015,4006,1,1
17,36,24015,4006,1,1
17,47,10018,4006,41,1
17,49,10018,4006,1,1
17,32,10012,4006,41,1
17,35,24013,4006,1,1
17,59,10013,4006,1,1
17,55,10013,4006,1,1
17,30,10018,0,0,0
17,36,10018,4006,1,1
17,47,50716,5104,35,1
17,44,60714,5104,1,1
17,57,24015,5104,3,1
17,57,60111,5104,47,1
17,53,24015,5104,47,1
17,29,10018,5104,50,1
17,71,10018,5104,1,1
17,55,10015,5104,50,1
17,55,24015,5104,56,1
17,66,60001,5104,1,1
17,50,24015,5104,41,1
17,31,50715,5104,3,1
17,41,60612,5104,84,1
17,45,24015,5109,49,1
17,43,60619,5109,47,1
17,40,24015,5109,84,1
17,52,60610,5109,49,1
17,49,60610,5109,85,1
17,48,24012,5109,49,1
17,19,34013,5109,23,1
17,59,24013,5109,1,1
17,28,60612,0,0,0
17,23,60612,5109,79,1
17,38,24015,5109,46,1
17,59,50711,5109,1,1
17,56,60610,5109,84,1
17,28,61013,0,0,0
17,25,60610,5109,84,1
17,31,60612,5109,84,1
17,29,60003,5109,3,1
17,26,24015,1021,41,1
17,26,60413,5109,64,1
17,21,10018,5109,41,1
17,67,10013,5110,1,1
17,55,10011,5110,1,1
17,56,10011,5110,1,1
17,48,10018,5110,1,1
17,49,10011,5110,1,1
17,36,10018,5110,1,1
17,35,24015,5110,47,1
17,59,10014,5110,1,1
17,36,60413,5110,47,1
17,62,24012,5110,1,1
17,23,24012,5110,1,1
17,54,50610,5110,95,1
17,40,24011,5110,1,1
17,33,24012,5110,1,1
17,44,24012,5110,1,1
17,42,24015,5110,1,1
17,37,24012,5110,49,1
17,36,60002,5110,1,1
17,43,50021,5110,84,1
17,31,50021,5110,61,1
17,63,24015,5110,41,1
17,28,24011,5110,8,1
17,28,60003,5110,8,1
17,23,24012,5110,41,1
17,42,24015,5110,49,1
17,40,24015,5110,47,1
17,72,24011,5110,1,1
17,36,10012,5110,1,1
17,28,10012,5110,1,1
17,48,10018,5110,41,1
17,47,10018,5110,47,1
17,22,60003,5110,1,1
17,21,60002,5110,8,1
17,28,10018,5110,1,1
17,30,24011,5110,8,1
17,60,10018,5110,56,1
17,40,24015,5110,8,1
17,39,24015,5110,1,1
17,34,24015,5110,1,1
17,28,10018,5110,8,1
17,37,24011,5110,8,1
17,52,60413,1005,84,1
17,23,60800,5110,1,1
17,58,24012,5110,1,1
17,25,60413,5110,1,1
17,61,60003,5110,1,1
17,27,60111,5110,85,1
17,23,24015,5110,47,1
17,41,10018,5110,3,1
17,41,24011,5110,1,1
17,28,24015,5110,47,1
17,69,10015,5110,3,1
17,58,24011,5110,1,1
17,39,10018,5110,3,1
17,38,24011,5110,1,1
17,43,24015,5110,49,1
17,28,10015,5110,96,1
17,45,24011,5110,1,1
17,57,24015,5110,49,1
17,38,24015,5110,49,1
17,27,24015,5110,80,1
17,59,10018,5110,47,1
17,55,24015,5110,47,1
17,52,50714,5110,49,1
17,39,24015,5110,46,1
17,42,10013,0,0,0
17,36,24015,5110,49,1
17,33,24015,5110,56,1
17,26,24015,5110,56,1
17,24,24015,5110,49,1
17,32,24015,5110,47,1
17,49,24015,5110,49,1
17,46,60413,5110,47,1
17,58,24015,5110,49,1
17,57,24015,5110,49,1
17,55,24015,5110,47,1
17,39,60413,5110,11,1
17,33,60111,5110,85,1
17,52,24015,5110,56,1
17,75,24015,5110,47,1
17,45,60413,5110,49,1
17,41,60003,5110,56,1
17,64,60001,5110,84,1
17,41,60413,5110,84,1
17,53,10015,5110,49,1
17,43,60003,5110,47,1
17,24,60111,5110,85,1
17,26,60011,5110,47,1
17,57,60413,5110,85,1
17,50,50011,5110,65,1
17,38,60314,5110,46,1
17,38,60001,5110,84,1
17,45,60413,5110,49,1
17,28,24015,0,0,0
17,55,60003,5110,49,1
17,22,34033,5110,53,1
17,47,60113,5110,56,1
17,59,60413,5110,84,1
17,46,60411,5110,64,1
17,51,60913,5110,84,1
17,34,10014,5109,42,1
17,29,10018,5111,47,1
17,45,24015,5111,1,1
17,44,60001,5111,1,1
17,18,34011,5111,1,1
17,15,24013,5111,1,1
17,27,24015,5111,47,1
17,24,10015,5111,1,1
17,50,60003,5111,1,1
17,49,24015,5111,84,1
17,25,60512,5111,85,1
17,37,10018,5111,1,1
17,62,10015,5111,1,1
17,62,10018,5111,1,1
17,42,24015,5111,1,1
17,40,24013,5111,1,1
17,38,24015,5111,1,1
17,40,24015,5109,43,1
17,47,10011,5111,1,1
17,41,24015,5111,56,1
17,30,60413,5111,1,1
17,30,60322,5106,85,1
17,37,24015,7404,42,1
17,34,24015,5111,47,1
17,36,24015,5111,49,1
17,35,60001,5111,1,1
17,47,24015,5111,41,1
17,44,24015,5111,1,1
17,17,34011,5111,1,1
17,34,10018,5111,1,1
17,32,10015,5111,1,1
17,59,10015,5111,1,1
17,44,10018,5201,3,1
17,39,24015,5201,84,1
17,42,24015,5201,3,1
17,55,10018,5205,96,1
17,38,10013,5205,41,1
17,38,24015,5205,41,1
17,37,24015,5201,84,1
17,77,10018,5201,16,1
17,61,10013,5201,16,1
17,33,10014,5201,16,1
17,39,10018,5201,3,1
17,66,10018,5203,1,1
17,26,24015,5203,46,1
17,58,10015,5203,1,1
17,56,10018,5203,47,1
17,25,24012,5203,23,1
17,32,61013,5203,45,1
17,34,60488,5203,84,1
17,35,24015,7404,49,1
17,38,24015,5203,1,1
17,61,10011,5203,1,1
17,71,24015,5203,1,1
17,63,80111,101,1,1
17,60,60111,5203,85,1
17,24,60612,0,0,0
17,67,10015,5203,32,1
17,30,24015,5203,41,1
17,29,24015,5203,32,1
17,37,60003,5203,25,1
17,31,24015,5203,47,1
17,49,10018,5203,1,1
17,43,10018,5203,47,1
17,26,24015,5203,46,1
17,25,60111,5203,46,1
17,31,10013,5203,1,1
17,46,24015,5203,1,1
17,51,60913,0,0,0
17,28,24012,5203,1,1
17,67,24015,5203,1,1
17,65,10014,5203,32,1
17,34,10015,5203,41,1
17,78,10018,5203,1,1
17,48,24015,5203,41,1
17,18,34013,5203,1,1
17,40,10018,5203,1,1
17,44,10018,5203,96,1
17,20,34013,5203,41,1
17,62,10011,5203,1,1
17,45,24015,5203,45,1
17,51,24015,5203,41,1
17,65,10015,5207,3,1
17,32,60488,5212,64,1
17,29,24015,5212,84,1
17,33,60488,5212,64,1
17,66,24015,5207,49,1
17,39,60314,5204,69,1
17,36,24012,5207,41,1
17,71,24012,5207,3,1
17,28,10012,5204,41,1
17,45,10011,5207,41,1
17,61,60002,5207,2,1
17,28,10018,5212,46,1
17,24,10012,5207,1,1
17,74,10018,5208,1,1
17,53,10018,5208,1,1
17,32,10011,5208,41,1
17,42,24011,5208,47,1
17,38,24015,5208,1,1
17,66,10013,5208,3,1
17,38,24015,5208,10,1
17,41,10014,5208,3,1
17,15,24012,5208,96,1
17,41,10014,5208,42,1
17,30,24015,5208,84,1
17,53,10012,5208,41,1
17,55,10018,5208,56,1
17,48,24015,1005,49,1
17,61,10018,5208,47,1
17,44,10018,5208,1,1
17,47,10018,5208,3,1
17,40,24015,5208,3,1
17,29,24015,1014,26,1
17,45,24015,5208,3,1
17,41,24015,5208,84,1
17,22,60111,5205,85,1
17,62,24015,5208,1,1
17,28,24015,5208,47,1
17,25,24015,0,0,0
17,34,60111,5208,85,1
17,42,24015,5208,47,1
17,31,10013,5208,3,1
17,36,24015,5208,10,1
17,48,10014,5208,96,1
17,33,24012,5208,3,1
17,26,10018,5208,3,1
17,42,60002,5208,47,1
17,46,60111,5205,36,1
17,36,61013,5215,1,1
17,53,60111,5208,66,1
17,49,24015,5208,80,1
17,43,24015,5208,49,1
17,49,60715,5210,84,1
17,57,24015,5208,84,1
17,28,10015,5208,3,1
17,45,60111,5208,85,1
17,60,24015,5208,56,1
17,37,10018,5208,47,1
17,34,24015,5208,47,1
17,50,24012,5208,56,1
17,50,60913,5208,84,1
17,49,24013,5208,47,1
17,46,24015,5208,47,1
17,34,24015,5208,47,1
17,83,10018,5214,1,1
17,71,10018,5214,47,1
17,33,10015,5214,41,1
17,34,10011,5214,1,1
17,49,10013,5214,1,1
17,49,10015,5214,1,1
17,22,34013,5214,74,1
17,74,24015,5214,1,1
17,26,24015,5209,56,1
17,57,24015,5214,1,1
17,58,24015,5214,96,1
17,27,10014,5214,56,1
17,21,10018,5214,96,1
17,54,24011,5214,1,1
17,54,10018,5214,47,1
17,19,34013,5214,47,1
17,78,10014,5214,47,1
17,45,24015,5214,1,1
17,42,24012,5214,96,1
17,27,34011,5214,1,1
17,24,10012,5214,1,1
17,20,24012,5214,47,1
17,44,60001,5214,1,1
17,39,24015,5214,47,1
17,39,10014,5214,1,1
17,38,10018,5214,82,1
17,48,24015,3902,96,1
17,49,24013,5214,47,1
17,53,24015,5202,49,1
17,45,60111,5215,85,1
17,31,10018,5214,1,1
17,37,24015,5305,96,1
17,42,10013,5305,41,1
17,23,35011,5305,96,1
17,24,60002,5305,47,1
17,32,24011,5305,84,1
17,33,60410,5305,96,1
17,30,24013,5305,28,1
17,64,60111,5305,1,1
17,65,60410,5305,1,1
17,34,60612,5305,47,1
17,36,24015,5305,47,1
17,31,24015,5305,96,1
17,41,60713,5305,43,1
17,46,60003,5305,1,1
17,43,60110,5305,84,1
17,29,24015,5305,82,1
17,31,60110,5305,85,1
17,27,60002,5305,7,1
17,39,60111,5305,7,1
17,40,60003,5305,47,1
17,34,60724,5305,47,1
17,59,24015,0,0,0
17,23,10018,5305,47,1
