Region,Employed,Unemployed,Age,Education,LocationOfWork,Industry
2,1,0,67,10015,1510,47
2,1,0,27,60003,1510,49
2,1,0,29,24015,1510,47
2,1,0,27,60003,1510,47
2,1,0,61,24015,1510,1
2,1,0,52,24015,1510,1
2,1,0,23,60002,1510,47
2,1,0,26,60411,1510,47
2,1,0,32,60610,1529,47
2,1,0,41,10012,1511,49
2,1,0,37,24012,1511,1
2,1,0,46,24012,1511,41
2,1,0,21,60003,1511,84
2,1,0,52,24013,1511,41
2,1,0,22,34013,1511,56
2,1,0,59,60001,1511,1
2,1,0,59,60001,1511,47
2,1,0,16,24015,1511,47
2,1,0,69,24013,1511,96
2,1,0,48,24015,1511,49
2,1,0,62,60002,1511,41
2,1,0,30,24012,1511,41
2,1,0,69,24012,1511,46
2,1,0,49,24012,1511,1
2,1,0,40,24015,1511,1
2,1,0,35,60111,1511,85
2,1,0,67,24012,1511,1
2,1,0,63,60819,1511,84
2,1,0,64,10014,1511,10
2,1,0,55,24015,1511,96
2,1,0,31,60003,1511,49
2,1,0,43,24015,1511,41
2,1,0,38,24015,1511,41
2,1,0,57,24015,1511,41
2,1,0,30,24015,1511,41
2,0,1,28,60002,0,0
2,1,0,32,10018,1512,10
2,1,0,64,10018,1512,1
2,1,0,23,24015,1512,96
2,1,0,41,24013,1512,1
2,1,0,69,10012,1512,1
2,1,0,32,10018,1512,1
2,1,0,31,10018,1512,41
2,1,0,24,24013,1529,41
2,1,0,52,10018,1512,1
2,1,0,43,10018,1512,1
2,1,0,64,24015,1512,1
2,0,1,27,10018,0,0
2,1,0,58,24015,1512,1
2,1,0,32,60714,1512,84
2,1,0,45,10018,1511,1
2,1,0,65,10013,1512,1
2,1,0,58,10011,1512,1
2,1,0,31,24011,1512,96
2,1,0,22,24015,1512,41
2,1,0,20,34013,1512,41
2,1,0,25,24011,1529,41
2,1,0,22,10018,1512,96
2,1,0,54,24015,1529,41
2,1,0,30,60003,1512,56
2,1,0,45,24015,1512,84
2,1,0,70,10018,1512,1
2,1,0,30,24015,1512,47
2,1,0,72,24012,1512,1
2,1,0,37,24015,1512,41
2,1,0,56,24015,1512,1
2,1,0,32,24013,1529,42
2,1,0,30,24015,1515,47
2,0,1,67,10012,0,0
2,1,0,41,10014,1515,46
2,1,0,35,10012,1515,47
2,1,0,20,34011,1529,41
2,1,0,18,24015,1515,1
2,1,0,74,10014,1515,1
2,1,0,42,10013,1515,16
2,1,0,33,24011,1515,96
2,1,0,60,60002,1515,1
2,1,0,50,24015,1515,1
2,1,0,25,60612,1529,62
2,1,0,63,24015,1515,84
2,1,0,49,24015,1515,1
2,1,0,35,24015,1529,41
2,1,0,52,10018,1515,1
2,1,0,50,24015,1515,47
2,1,0,23,60111,1515,85
2,1,0,52,24015,1515,49
2,1,0,52,24015,1515,47
2,1,0,33,24015,1515,1
2,1,0,38,60314,1517,84
2,1,0,39,60612,1515,47
2,1,0,50,24015,1515,47
2,1,0,32,24012,1515,49
2,1,0,26,10014,1515,1
2,1,0,59,10018,1515,1
2,1,0,35,24015,1515,1
2,1,0,44,24012,1517,1
2,1,0,40,24015,1517,84
2,1,0,49,24012,1517,1
2,1,0,24,24015,1517,47
2,1,0,72,10018,1517,1
2,1,0,62,10018,1517,1
2,1,0,26,24015,1517,41
2,1,0,67,10015,1517,1
2,1,0,59,24015,1517,1
2,1,0,58,24015,1517,1
2,1,0,37,10018,1517,49
2,1,0,40,24015,1517,84
2,1,0,59,24011,1517,41
2,1,0,60,24015,1517,1
2,1,0,31,24013,1517,1
2,1,0,48,10012,1517,46
2,0,1,46,24015,0,0
2,1,0,42,24015,1517,1
2,1,0,24,24015,1517,1
2,1,0,40,10018,1517,1
2,1,0,30,24015,1517,1
2,1,0,29,24015,1517,1
2,1,0,60,24015,1517,84
2,1,0,61,24015,1517,84
2,1,0,52,10018,1517,1
2,1,0,30,24015,1517,1
2,1,0,40,60610,1517,1
2,1,0,42,60610,1517,84
2,1,0,48,10018,1517,84
2,1,0,48,24012,1517,1
2,1,0,24,24013,1517,56
2,1,0,48,24015,1517,1
2,1,0,19,34013,1517,96
2,1,0,16,10018,1517,1
2,1,0,42,24011,1517,49
2,1,0,39,24013,1517,84
2,1,0,16,24015,1517,1
2,1,0,56,10018,1517,1
2,1,0,62,24015,1517,1
2,1,0,62,60003,1519,42
2,1,0,33,24015,1519,47
2,1,0,34,24015,1529,36
2,1,0,40,24012,1529,11
2,1,0,38,24015,1519,47
2,1,0,45,50841,1519,1
2,1,0,32,10018,1519,46
2,1,0,50,24013,1519,47
2,1,0,54,10013,1519,96
2,1,0,29,10012,1529,41
2,1,0,24,10011,1529,41
2,1,0,48,10018,4305,41
2,1,0,42,24015,1519,56
2,0,1,24,60612,0,0
2,1,0,34,60913,1529,86
2,1,0,39,24013,1529,41
2,1,0,51,24015,1519,1
2,0,1,24,60730,0,0
2,1,0,64,10015,1519,1
2,1,0,26,24015,1519,41
2,1,0,25,24015,1529,86
2,1,0,53,24015,1519,47
2,1,0,52,60111,1519,85
2,0,1,23,60411,0,0
2,1,0,48,10018,1519,49
2,1,0,42,24015,1519,47
2,1,0,42,24013,1529,41
2,1,0,41,24015,1519,47
2,1,0,63,60003,1519,1
2,1,0,63,60888,1519,84
2,1,0,28,60722,1519,84
2,1,0,35,24013,3105,1
2,1,0,57,10015,3105,1
2,1,0,54,24015,3105,96
2,1,0,42,24015,3105,1
2,1,0,56,10014,3105,1
2,1,0,50,10018,3105,1
2,1,0,21,24015,3105,1
2,0,1,35,60002,0,0
2,1,0,55,24015,3105,1
2,1,0,62,24015,3105,96
2,1,0,68,10018,3105,23
2,1,0,29,24015,3105,49
2,1,0,52,10018,3105,10
2,1,0,50,10018,3105,96
2,1,0,28,61013,3126,47
2,0,1,21,24015,0,0
2,1,0,67,24013,3105,1
2,1,0,46,24015,3105,1
2,1,0,48,24015,3105,1
2,1,0,32,24015,3105,41
2,1,0,57,60419,3107,47
2,1,0,48,60411,3107,1
2,1,0,61,40729,3107,11
2,1,0,63,24015,3107,11
2,1,0,44,61013,3107,23
2,1,0,40,60913,3107,56
2,1,0,58,60700,3116,84
2,1,0,55,60111,3107,47
2,1,0,45,24015,3107,10
2,1,0,41,24015,3107,96
2,1,0,20,60001,1102,7
2,1,0,70,10013,3107,49
2,0,1,26,60314,0,0
2,1,0,25,60003,3107,86
2,1,0,57,60314,3107,47
2,1,0,59,60119,3107,85
2,1,0,33,61013,3107,47
2,1,0,55,60411,3107,1
2,1,0,52,24015,3107,49
2,1,0,48,24015,3107,96
2,0,1,23,50714,0,0
2,1,0,27,24015,3107,92
2,1,0,39,24011,3107,92
2,1,0,61,10014,3107,1
2,1,0,56,24013,3107,47
2,1,0,30,60488,3107,47
2,1,0,26,61041,3107,47
2,1,0,24,60610,3108,47
2,1,0,30,10013,3112,1
2,1,0,30,50714,3112,1
2,1,0,24,34013,3135,46
2,1,0,39,10012,3112,1
2,1,0,59,10012,3112,1
2,1,0,25,24013,3112,47
2,1,0,60,10014,3112,1
2,1,0,58,24011,3112,1
2,1,0,54,10018,3129,1
2,1,0,24,24013,3112,1
2,1,0,54,51099,3112,1
2,1,0,28,60811,3112,80
2,1,0,30,24015,3135,80
2,1,0,28,24015,3112,1
2,1,0,49,60001,3115,45
2,1,0,49,24015,3115,47
2,1,0,62,10018,3112,1
2,1,0,32,60413,3135,86
2,1,0,26,24013,3112,1
2,1,0,72,10018,3112,96
2,1,0,31,60002,3135,47
2,1,0,26,60111,3135,47
2,1,0,40,24011,3112,1
2,1,0,23,24012,3112,1
2,1,0,20,24013,3112,56
2,1,0,62,10014,3112,1
2,1,0,54,10013,3112,1
2,1,0,27,10012,3112,1
2,1,0,24,24011,3112,1
2,1,0,66,10018,3112,1
2,1,0,59,24011,3112,96
2,1,0,44,24015,3112,1
2,1,0,42,60002,3112,49
2,1,0,50,24015,3135,1
2,1,0,40,24011,3112,46
2,1,0,36,24015,3137,41
2,1,0,39,10018,3114,1
2,1,0,35,60001,3114,1
2,1,0,33,60002,3114,84
2,1,0,21,24011,3137,41
2,1,0,50,24012,3114,1
2,1,0,52,10018,3114,1
2,1,0,66,10014,3114,1
2,1,0,59,10014,3114,1
2,1,0,36,24015,3114,47
2,1,0,41,24015,3114,1
2,1,0,40,10018,3114,1
2,1,0,38,10018,3114,1
2,1,0,17,10018,3114,11
2,1,0,19,10018,3114,1
2,1,0,46,10018,3114,1
2,0,1,45,24011,0,0
2,1,0,17,24015,3114,10
2,1,0,49,10012,3114,1
2,1,0,49,10015,3114,1
2,1,0,23,60111,3114,84
2,1,0,41,60314,3114,84
2,1,0,59,10011,3114,47
2,1,0,64,10014,3114,47
2,1,0,45,10018,3137,41
2,1,0,23,10012,3137,41
2,1,0,28,24015,3114,41
2,1,0,37,24015,3114,41
2,1,0,53,10018,3114,92
2,1,0,49,24015,3114,47
2,1,0,29,10018,1529,41
2,1,0,28,24015,3114,1
2,1,0,36,24015,3114,1
2,1,0,33,24015,3114,1
2,1,0,59,10011,3114,1
2,1,0,51,24012,3114,1
2,1,0,29,10018,3137,41
2,1,0,25,24015,3114,1
2,1,0,27,24015,3114,1
2,1,0,23,34011,3114,1
2,1,0,48,10018,3114,1
2,1,0,47,10015,3114,1
2,1,0,69,10018,3114,1
2,1,0,26,24015,3137,80
2,1,0,60,60002,3124,1
2,1,0,60,24015,3124,49
2,1,0,61,60001,3124,1
2,1,0,59,24015,3124,47
2,0,1,23,34013,0,0
2,1,0,71,60003,3124,1
2,1,0,39,60488,3124,47
2,1,0,30,60913,3124,86
2,1,0,44,50714,3124,36
2,1,0,38,60003,3124,64
2,1,0,60,60002,3124,1
2,1,0,42,60488,3135,64
2,1,0,42,60111,3124,85
2,1,0,72,24011,3132,1
2,1,0,42,24012,3132,49
2,1,0,44,24012,3132,96
2,1,0,42,60003,3132,1
2,1,0,67,10013,3132,96
2,1,0,39,24015,3124,56
2,1,0,36,24011,3132,1
2,1,0,35,10013,3101,41
2,1,0,32,24015,3132,47
2,1,0,39,10018,3132,1
2,1,0,54,24015,3132,41
2,1,0,50,24015,3132,80
2,1,0,51,24015,3132,96
2,1,0,60,60002,3132,1
2,1,0,25,60799,3135,85
2,1,0,70,10013,3132,1
2,1,0,69,24013,3132,47
2,1,0,56,10018,3132,1
2,1,0,54,10018,3132,1
2,1,0,27,24015,3124,41
2,1,0,36,24015,3103,43
2,1,0,34,24015,3132,47
2,1,0,38,70499,5003,84
2,1,0,65,24015,5003,49
2,1,0,61,60001,5003,1
2,1,0,63,24015,5003,1
2,1,0,58,24015,5003,47
2,1,0,36,60002,5003,84
2,1,0,39,10011,5003,1
2,1,0,39,24015,5003,41
2,1,0,44,24015,5003,1
2,1,0,57,24015,5003,25
2,1,0,56,24015,5003,84
2,1,0,28,60819,5003,84
2,1,0,61,24015,5003,1
2,1,0,17,34011,5003,1
2,1,0,17,34011,5003,1
2,1,0,33,60119,5005,85
2,1,0,54,24015,5003,80
2,1,0,55,60001,5003,84
2,1,0,26,24015,5003,80
2,1,0,69,40729,5003,1
2,1,0,48,24015,5003,47
2,1,0,48,24015,5003,56
2,1,0,27,24015,5003,56
2,1,0,25,24015,5003,41
2,1,0,20,24015,5003,56
2,1,0,61,10018,5003,41
2,1,0,37,24012,5003,47
2,1,0,69,24015,5003,3
2,1,0,28,24015,5003,1
2,0,1,29,60612,0,0
2,1,0,49,24011,5003,1
2,1,0,55,10015,5004,1
2,1,0,39,60003,5004,41
2,1,0,62,24015,5004,1
2,1,0,65,60002,5002,41
2,0,1,64,24012,0,0
2,0,1,24,60612,0,0
2,1,0,52,60111,5004,84
2,1,0,54,24015,5004,33
2,1,0,51,60001,5004,84
2,1,0,21,34013,5004,53
2,1,0,39,24015,5004,49
2,1,0,56,10018,5004,41
2,1,0,28,24015,5004,41
2,0,1,24,60799,0,0
2,1,0,22,35013,5004,96
2,1,0,34,24015,5004,41
2,1,0,20,35013,5004,41
2,1,0,22,35013,5004,41
2,1,0,34,60002,5004,23
2,1,0,52,60003,5004,41
2,1,0,26,24015,5004,23
2,1,0,29,24015,5004,23
2,1,0,41,60488,5004,64
2,1,0,53,24013,5004,49
2,1,0,54,50700,5004,96
2,1,0,42,40922,5004,96
2,1,0,66,60002,5004,47
2,1,0,65,24012,5004,96
2,1,0,38,60002,5004,41
2,1,0,23,24015,5004,41
2,1,0,48,24013,5004,56
2,1,0,63,60003,5004,11
2,1,0,41,60003,5004,64
2,1,0,33,60002,5005,65
2,1,0,37,24015,5004,46
2,1,0,34,61013,5004,1
2,1,0,33,60913,5004,86
2,1,0,54,60002,5007,47
2,1,0,49,24015,5007,47
2,1,0,55,24015,5007,47
2,1,0,30,60388,5013,55
2,1,0,27,60388,5007,47
2,1,0,75,10018,5007,1
2,1,0,30,60001,5004,53
2,1,0,30,61013,5007,47
2,1,0,56,60612,5007,84
2,1,0,54,60913,5004,86
2,1,0,44,24015,5007,41
2,1,0,23,60002,5007,74
2,1,0,40,60003,5007,41
2,1,0,62,24015,5007,96
2,1,0,60,24015,5007,84
2,1,0,38,60002,5005,18
2,1,0,33,24015,5007,41
2,1,0,68,60799,5007,1
2,1,0,58,24015,5007,1
2,1,0,19,35013,5007,1
2,1,0,25,60314,5005,84
2,1,0,62,10015,5007,1
2,1,0,48,24015,5007,96
2,1,0,22,34013,5004,56
2,1,0,63,24012,5007,84
2,1,0,58,10018,5004,96
2,1,0,40,24015,5007,43
2,1,0,57,10013,5002,41
2,1,0,57,24015,5007,56
2,0,1,22,60488,0,0
2,1,0,39,10018,5007,43
2,1,0,54,10018,5007,41
2,1,0,39,24015,5007,49
2,1,0,37,24015,5007,56
2,1,0,26,24015,5007,47
2,1,0,31,24015,5007,45
2,1,0,45,60003,5007,1
2,1,0,43,60488,5005,84
2,1,0,40,24012,5010,1
2,1,0,49,24015,5010,47
2,1,0,19,60002,5010,47
2,1,0,42,24013,5010,84
2,1,0,42,24015,5010,47
2,1,0,20,34011,5010,47
2,1,0,30,60119,5010,85
2,1,0,30,24015,5010,1
2,1,0,56,10018,5010,47
2,1,0,34,60003,5010,47
2,1,0,31,24013,5010,47
2,1,0,43,61041,5010,47
2,1,0,53,60119,5010,85
2,1,0,56,24015,5010,41
2,1,0,39,60003,5010,1
2,1,0,38,60913,5010,85
2,1,0,40,24013,5010,56
2,1,0,39,60913,5010,86
2,1,0,66,60002,5010,86
2,1,0,26,60914,1102,86
2,1,0,39,10018,5010,41
2,1,0,39,24015,5010,47
2,1,0,21,35013,5010,41
2,1,0,44,24013,5010,1
2,1,0,40,24015,5010,1
2,1,0,66,10011,5010,1
2,1,0,65,10018,5010,1
2,1,0,39,60001,5010,47
2,0,1,52,10012,0,0
2,1,0,60,10018,5010,49
2,1,0,43,24015,5010,42
2,1,0,34,24015,5010,1
2,1,0,62,10018,5011,23
2,1,0,43,60111,5011,85
2,1,0,25,60714,5011,84
2,1,0,71,10018,5011,1
2,1,0,70,10018,5011,1
2,1,0,54,24013,5011,52
2,1,0,57,24012,5011,96
2,1,0,23,34011,5011,41
2,1,0,58,24013,5011,1
2,1,0,61,24013,3911,81
2,1,0,26,60715,5011,7
2,1,0,27,60002,5011,84
2,1,0,33,24011,5011,1
2,1,0,49,10013,5011,41
2,1,0,21,60003,5011,41
2,1,0,19,60001,5011,41
2,1,0,49,24013,5011,41
2,1,0,47,60003,5011,47
2,0,1,23,60001,0,0
2,1,0,48,40715,7602,84
2,1,0,50,60111,5011,85
2,1,0,27,60002,5011,41
2,1,0,26,60003,5011,47
2,1,0,37,24015,5011,47
2,1,0,44,24013,5011,84
2,1,0,43,24013,5011,47
2,1,0,42,24012,5011,92
2,1,0,20,34011,5011,41
2,1,0,16,10015,5011,41
2,1,0,16,10012,5011,41
2,1,0,40,24013,5011,41
2,1,0,42,24015,5011,47
2,1,0,42,40715,5011,84
2,1,0,43,60003,5011,47
2,1,0,31,60111,5013,85
2,1,0,40,60412,5013,47
2,1,0,58,10012,5013,47
2,1,0,32,60002,5013,41
2,1,0,66,60119,5013,47
2,1,0,42,60612,5013,85
2,1,0,43,60488,5013,56
2,1,0,33,24015,5013,53
2,1,0,34,24015,5013,96
2,1,0,38,24015,5013,49
2,1,0,42,60913,5013,47
2,1,0,42,60488,5013,11
2,1,0,52,60488,5013,80
2,1,0,49,60488,5013,84
2,1,0,34,24015,5013,49
2,1,0,31,60002,5013,69
2,1,0,44,24015,5013,47
2,1,0,46,24015,5013,47
2,1,0,43,60612,5005,84
2,1,0,42,60111,5013,85
2,1,0,33,24015,5013,41
2,1,0,31,60001,5013,47
2,1,0,72,10013,5701,1
2,0,1,73,24015,0,0
2,1,0,38,24015,5701,1
2,1,0,37,60612,5702,84
2,1,0,61,10014,5701,1
2,1,0,28,60719,1523,42
2,1,0,32,60488,3135,42
2,1,0,42,10018,5701,41
2,1,0,67,10018,5701,96
2,1,0,50,10018,5701,1
2,1,0,45,10018,5701,1
2,1,0,19,34013,5701,1
2,1,0,15,24013,5701,1
2,1,0,64,10014,5701,47
2,1,0,27,60719,5701,84
2,1,0,34,24015,5702,86
2,1,0,28,24015,3135,23
2,0,1,32,24015,0,0
2,1,0,49,10011,5701,1
2,1,0,56,24013,5701,96
2,1,0,23,24011,5701,1
2,1,0,17,24013,5701,1
2,1,0,30,10018,3135,52
2,1,0,25,24011,3135,84
2,1,0,20,24015,1102,41
2,1,0,39,24015,5013,42
2,1,0,25,60612,5702,85
2,1,0,25,60488,5701,64
2,1,0,43,24013,5701,1
2,1,0,18,34011,5701,1
2,1,0,48,10018,5701,41
2,1,0,32,10018,5701,1
2,1,0,17,24013,5701,41
2,1,0,75,10018,5701,1
2,1,0,73,10018,5701,1
2,1,0,17,24015,5701,1
2,1,0,59,10018,5701,1
2,1,0,58,10018,5701,96
2,1,0,33,24012,5701,1
2,1,0,30,24012,5701,41
2,1,0,26,24015,5701,41
2,1,0,22,24012,5701,41
2,1,0,44,60314,5702,84
2,1,0,33,24013,5702,49
2,1,0,30,61013,3135,55
2,1,0,41,60111,5702,86
2,1,0,36,60913,5702,86
2,1,0,46,50114,5702,49
2,1,0,41,24015,5703,56
2,1,0,58,24015,5702,41
2,1,0,64,60002,5702,49
2,1,0,33,10018,3135,18
2,1,0,30,50611,5702,47
2,1,0,42,24012,5006,41
2,1,0,62,10012,5702,96
2,1,0,67,24015,5702,47
2,1,0,39,60003,5702,47
2,1,0,54,24015,5702,56
2,1,0,24,24015,5702,56
2,1,0,24,60612,5702,84
2,1,0,24,60612,5702,62
2,1,0,51,60719,5702,84
2,1,0,37,60002,5702,11
2,1,0,46,24015,5703,49
2,1,0,61,10018,5703,47
2,1,0,46,24015,5703,1
2,1,0,37,24015,5703,1
2,1,0,52,10018,5703,1
2,1,0,51,24015,5703,1
2,1,0,25,60002,5703,10
2,1,0,52,60111,5703,1
2,1,0,57,24015,5703,1
2,1,0,54,10011,5703,1
2,1,0,36,24015,5703,1
2,1,0,25,60314,3135,47
2,1,0,69,10011,5703,1
2,1,0,38,24015,3135,41
2,1,0,65,24015,5703,1
2,1,0,65,10018,5703,1
2,1,0,51,60913,5703,1
2,1,0,45,60002,5703,1
2,1,0,44,10018,5703,84
2,1,0,70,10018,5703,1
2,1,0,40,24015,5703,41
2,1,0,41,24015,7607,96
2,1,0,53,24012,5703,41
2,1,0,60,10014,5703,47
2,1,0,21,35013,3135,10
2,1,0,40,60111,3135,56
2,1,0,36,60612,5703,47
2,1,0,36,60888,5703,3
2,1,0,31,60888,5703,3
2,1,0,36,60314,2707,84
2,1,0,36,71022,5703,84
2,1,0,52,10012,5703,1
2,1,0,55,10013,5703,1
2,1,0,48,24015,5703,1
2,1,0,63,24015,3135,96
2,1,0,41,24015,5703,84
2,1,0,41,60111,5703,85
2,1,0,47,24015,5703,84
2,1,0,37,24015,5703,84
2,1,0,44,10013,5703,1
2,1,0,15,10018,5703,1
2,1,0,53,24015,5703,1
2,1,0,41,10014,5703,41
2,1,0,42,60111,5703,85
2,1,0,64,10013,5703,1
2,1,0,30,10018,5703,1
2,1,0,64,10014,5703,1
2,1,0,61,10015,5703,1
2,1,0,39,60713,5009,80
2,1,0,46,24011,5703,1
2,1,0,41,24013,5703,1
2,1,0,41,10018,5703,1
2,1,0,53,24012,5703,1
2,1,0,53,10018,5703,1
2,1,0,36,24015,3135,47
2,1,0,41,60111,5703,85
2,1,0,57,10015,5703,1
2,1,0,24,10018,3135,41
2,1,0,31,10015,5703,41
2,1,0,30,24015,5703,10
2,1,0,29,10018,5703,41
2,1,0,58,24012,3135,96
2,1,0,25,24011,3135,41
2,1,0,55,10011,5703,1
2,1,0,37,60811,5703,85
2,1,0,28,10014,5703,41
2,1,0,30,24015,5703,47
2,1,0,69,10013,5703,1
2,1,0,37,24015,5703,1
2,1,0,35,10014,5703,1
2,1,0,31,60314,5702,53
2,1,0,30,60111,5703,85
2,1,0,38,10018,5703,1
2,1,0,39,24015,5706,47
2,1,0,38,10012,5706,31
2,1,0,16,24013,5706,1
2,1,0,21,10015,5706,1
2,1,0,23,34011,5706,1
2,1,0,55,10014,5706,84
2,1,0,18,34013,5706,1
2,1,0,16,24015,5706,1
2,1,0,52,24011,5706,1
2,1,0,50,24011,5706,10
2,1,0,28,24013,5706,84
2,1,0,43,10014,5706,1
2,1,0,37,24015,5706,1
2,1,0,15,24013,5706,1
2,1,0,69,10013,5706,1
2,1,0,65,10018,5706,1
2,1,0,28,10018,5706,1
2,1,0,35,10015,5706,1
2,1,0,35,60111,5706,85
2,1,0,37,10018,5706,1
2,1,0,37,60111,5706,85
2,1,0,59,10018,5706,1
2,1,0,64,10018,5706,1
2,1,0,31,0,5706,1
2,1,0,30,10013,5706,1
2,1,0,67,10015,5706,1
2,1,0,24,60003,5706,1
2,1,0,32,24015,5704,45
2,1,0,30,24015,5704,47
2,1,0,49,10015,5706,41
2,1,0,50,60111,5706,85
2,1,0,27,60488,5703,64
2,1,0,23,24015,5706,1
2,1,0,65,10013,5706,1
2,1,0,64,10014,5706,1
2,1,0,35,10011,5706,41
2,1,0,29,10013,5706,41
2,1,0,34,60003,5706,84
2,1,0,34,60001,5706,84
2,1,0,46,10013,5706,1
2,1,0,31,10012,5706,1
2,1,0,16,24011,5706,1
2,1,0,25,10014,5706,1
3,1,0,78,10015,801,96
3,1,0,43,24015,804,45
3,1,0,34,61013,803,56
3,1,0,39,60002,801,47
3,1,0,37,24015,805,27
3,1,0,46,60411,809,86
3,1,0,40,50714,801,49
3,1,0,30,60732,803,86
3,0,1,23,60003,0,0
3,1,0,78,24015,801,1
3,1,0,44,60715,803,47
3,1,0,40,60411,803,47
3,1,0,40,60111,806,85
3,1,0,42,24015,803,49
3,1,0,38,24015,803,56
3,1,0,23,24013,809,41
3,1,0,56,10018,803,96
3,1,0,36,24015,803,41
3,1,0,34,24015,803,41
3,1,0,31,24015,803,47
3,1,0,43,24015,803,49
3,1,0,19,24012,803,41
3,1,0,43,24013,803,41
3,1,0,48,24015,803,49
3,1,0,39,24015,803,84
3,1,0,32,60913,803,86
3,1,0,62,10018,803,41
3,1,0,62,10018,803,47
3,1,0,39,24015,803,47
3,1,0,58,24015,803,84
3,1,0,27,60713,803,35
3,1,0,27,60612,803,47
3,1,0,25,60111,803,85
3,0,1,24,60732,0,0
3,1,0,38,60003,803,49
3,1,0,50,24013,803,49
3,1,0,24,24015,803,56
3,1,0,27,24011,803,41
3,1,0,52,10018,803,96
3,1,0,50,24012,803,41
3,1,0,20,24015,803,41
3,1,0,60,50715,803,47
3,1,0,57,10018,803,78
3,1,0,17,24015,803,47
3,1,0,28,24015,803,47
3,1,0,36,24015,803,47
3,1,0,34,51013,803,47
3,1,0,56,10012,807,47
3,1,0,58,24015,807,47
3,1,0,32,24015,803,47
3,1,0,29,24015,807,3
3,1,0,59,24015,803,84
3,1,0,30,60713,806,47
3,1,0,50,24015,803,41
3,1,0,43,24012,803,96
3,1,0,21,34013,803,47
3,1,0,72,24015,803,84
3,1,0,28,60001,803,47
3,0,1,30,24015,0,0
3,1,0,33,24015,802,47
3,1,0,28,24015,803,47
3,1,0,46,24012,807,3
3,1,0,25,24015,803,41
3,1,0,50,24015,803,41
3,1,0,52,24015,803,96
3,1,0,59,10018,803,3
3,1,0,37,10018,803,3
3,1,0,79,24015,803,84
3,1,0,43,24015,803,41
3,0,1,21,24015,0,0
3,1,0,65,10018,803,49
3,1,0,55,24015,5805,41
3,1,0,44,10018,803,10
3,1,0,25,24015,803,14
3,1,0,26,24015,803,47
3,1,0,44,24013,803,86
3,0,1,42,61013,0,0
3,1,0,42,60611,803,86
3,1,0,66,24015,803,92
3,1,0,63,24015,803,92
3,1,0,25,60715,807,35
3,1,0,59,10018,803,84
3,1,0,22,60001,803,47
3,1,0,26,60413,803,47
3,1,0,24,60002,7404,47
3,1,0,64,24015,803,3
3,1,0,69,24011,803,95
3,1,0,24,34013,803,56
3,1,0,60,24015,803,92
3,1,0,50,10018,803,10
3,1,0,28,24011,803,10
3,1,0,22,10018,803,87
3,1,0,53,24015,803,56
3,1,0,32,24015,803,96
3,1,0,27,24015,810,47
3,1,0,24,24015,803,56
3,1,0,49,60732,803,84
3,1,0,49,60111,803,85
3,1,0,52,60914,803,84
3,1,0,26,60713,7607,42
3,1,0,27,60715,806,35
3,1,0,41,24015,806,84
3,1,0,40,60411,806,84
3,1,0,26,60731,803,41
3,1,0,28,60732,806,47
3,1,0,36,24015,806,41
3,1,0,44,10006,806,96
3,1,0,55,24015,806,84
3,1,0,56,24015,806,49
3,1,0,62,60002,806,84
3,1,0,36,24015,806,84
3,1,0,33,60111,806,85
3,1,0,40,24015,806,49
3,1,0,38,24015,806,47
3,1,0,31,24015,806,19
3,1,0,29,24015,806,41
3,1,0,43,24015,7107,56
3,1,0,45,24013,806,56
3,0,1,24,24013,0,0
3,0,1,20,34013,0,0
3,1,0,40,24015,808,55
3,1,0,41,24013,808,41
3,1,0,50,24015,808,55
3,1,0,47,60411,808,55
3,1,0,23,24015,808,41
3,1,0,18,10018,808,56
3,1,0,65,60719,808,47
3,1,0,59,24015,808,47
3,1,0,30,60913,808,55
3,1,0,28,24015,808,55
3,1,0,74,10015,808,96
3,1,0,27,24015,808,55
3,1,0,22,34013,808,1
3,1,0,70,10018,808,47
3,1,0,35,24015,808,47
3,1,0,34,24015,808,56
3,1,0,54,24015,7107,26
3,1,0,47,24013,808,47
3,0,1,22,34013,0,0
3,1,0,19,34013,808,55
3,1,0,30,24015,808,1
3,1,0,25,24015,808,41
3,1,0,39,10018,3405,14
3,1,0,60,0,808,1
3,1,0,36,24015,808,41
3,1,0,69,24015,808,84
3,1,0,20,34013,808,55
3,1,0,45,50715,808,47
3,1,0,39,60913,808,47
3,1,0,50,24015,808,41
3,1,0,50,24015,808,56
3,1,0,30,24015,808,55
3,1,0,29,24015,808,55
3,1,0,19,24015,808,45
3,1,0,36,10018,5408,47
3,1,0,20,24013,809,47
3,1,0,33,24015,809,49
3,1,0,33,24015,805,47
3,1,0,67,10018,809,96
3,1,0,28,10018,809,96
3,0,1,42,61015,0,0
3,1,0,35,60001,809,56
3,0,1,57,24015,0,0
3,1,0,59,24015,7107,47
3,1,0,32,24015,7107,47
3,1,0,28,60111,7107,47
3,1,0,58,24013,809,41
3,1,0,57,10018,809,47
3,1,0,20,24015,809,47
3,1,0,28,60413,809,47
3,1,0,58,24015,809,56
3,1,0,59,24015,809,46
3,1,0,33,50921,809,88
3,1,0,33,50713,809,43
3,1,0,45,24015,809,49
3,1,0,44,24015,801,96
3,1,0,50,10015,809,41
3,1,0,38,24015,809,96
3,0,1,50,10018,0,0
3,1,0,44,10018,809,96
3,1,0,25,24015,809,47
3,1,0,22,35013,809,56
3,1,0,35,24015,809,84
3,1,0,67,10018,809,95
3,1,0,33,24015,804,64
